月租金 75元/月,楼盘名 龙安港汇城,地铁 暂无数据,楼层 低区,物业费 5元/m²•月,3375元/月每月支出＝总租金+物业费 * 面积,1：项目名称：龙安港汇城  2：出租面积：660平米  3：房屋朝向：  四面采光  4：业主报价：75元/平米/月  5：房屋情况：  朝东南，5个办公室，老板间，经理室，财务室  会议室等工位80个，现代风格装修，  我们的服务：  （一）全程免费看房-为您省时、省力！  （二）专业团队为您匹配房源-让您省心、放心！  （三）强大的资源系统让您360度全面了解项目、市场！  （四）带看、签约、验房、交接全程参与用无微不至的服务让您满意
月租金 1.58万/月,楼盘名 世界城广场,地铁 暂无数据,楼层 中区,物业费 面议,1.58万/月每月支出＝总租金+物业费 * 面积,位于正光谷步行街，临近光谷步行街家乐福，省中医院，正海底捞，外婆家楼上。紧邻地铁口，省中医院公交站，交通便利，三大火车站都有车直达。纯写字楼，可以*，可以容纳40-50办公。采光好，视野开阔，户型方正，环境优异，详址在民族大道与珞喻路交叉口（地铁2号线边），周边多个公交车站，上下班交通便利，  性价比超高光谷各大楼盘单价:  光谷国际大厦40~45慧谷时空50~55光谷8号30~35保利茉莉公馆30~35长航蓝晶国际40~45力源大厦45~55光谷金融港60~70光谷智慧园60~70当代中心60~70光谷汇金中心55~65世界城广场85~95光谷时间广场60~70龙安港汇城70~75光谷国际广场85~100融众国际105~115光谷中心花园35~40光谷银座70~75新都汇  30~35联合国际65~70湖北信息产业大厦65~70国光大厦40~50联峰时代45~55华乐商务中心65~70东方怡景大厦30~40吴家湾大厦30~35世界城广场85~95  保利国际中心90~130保利国际公寓55~65腾睿大厦40~45光谷软件园65~75光谷创意大厦60~70光谷时代广场70~80武大科技园35~55徽商大厦45~55豪迈大厦40~50巨成大厦40~50SBI创业街45~55现代光谷世贸中心65~75当代梦工厂60~65光谷总部时代55~60光谷总部国际40~55国际企业中心45~55光谷科技港50~55
3.29元/m²•天,2.7万/月,70%,东湖国贸中心,洪山 光谷关山 欢乐大道一号,暂无数据,270m²,中区,49个,面议,2.7万/月,徐东汇金中心、广泽大厦等*房源  100  平：  140  平  160  平  172  平等  200  平：  265  平  274  平  240  平  232  平等  300  平：  300  平  330  平  342  平  389  平等  400  平：  400  平  412  平  455  平等  500  平  :  513  平  582  平等  注  :  汇金中心物业费  13.8  广泽大厦物业费  22  金禾中心、山河企业大厦*房源  100  平：  159  平  170  平  197  平  188  平等  200  平  :  200  平  220  平  235  平  279  平等  300  平  :  300  平  320  平  363  平  370  平等  400  平  :  410  平  430  平  477  平  480  平等  注：物业费心  18  山河企业大厦  12  徐东片区*房源  联发国际广场  金禾中心  东湖国贸  山河企业大厦  汇通新长江  积玉桥片区（绿地金融城、水岸国际、恒大世纪广场等楼盘）  中北路片区（汉街总部国际、万达环球国际、长城汇等楼盘）  中南路片区（中建广场、中商广场、世纪大厦等楼盘）  街道口片区（亚贸广场、兆富国际等楼盘  )
3.12元/m²•天,19万/月,70%,光谷软件园,洪山 光谷关山 关山大道1号,暂无数据,2000m²,中区,363个,12元/m²•月,21.4万/月,卓瑞地产+  *.金+30%大礼包  楼盘：  光谷融众国际  面积：  2000  ㎡  价格：95  元/㎡/月  装修：  精装修  格局：订制装修格局待定  押付方式：  押二付三  物业费：  12  元/㎡/月  停车费：5  00元/月  钥匙委托，随时可看房  ，现场实拍  更多房源介绍：  【光谷现代世贸中心】  150㎡精装新房带家具诚租70元/平/月，24  *随时可看房  【光谷现代世贸中心】300  ㎡整层现代装修贷全套家具，24  *随时可看房  【光谷现代世贸中心】1264  ㎡精装新房带家具带空调诚租70元/平/月  【光谷总部国际】  288㎡精装带家具诚租50元/平/月，24  *随时可看房  【光谷总部国际】  88㎡精装带家具，4200元/月，随时可入住办公  【国际企业中心】  320㎡精装空房，55元/平/月随时可入住，24  *随时可看房  【联峰时代】  88  ㎡精装带家具，诚租  3800  元  /  月，24*随时看房  【光谷总部时代】  220㎡/202㎡精装新房，70元/平/月，24  *随时可看房  【长航蓝晶国际】  130平精装复式，上下分区，5000元/月，24*随时看房  【  光谷总部时代  】  400  平精装带全套家具诚租  70  元  /平/月，24*随时看房  【  光谷国际广场  】150/200/300  平精装带全套家具诚租90  元  /平/月，24*随时看房  【  融众国际  】300  平精装带全套家具诚租95  元  /平/月，24*随时看房  武汉  卓瑞  房地产  -商业地产部-陈成  ，  免.*看房附送30%大礼包  ，本人专业从事光谷，洪山一带写字楼、二手房出租（出售）资源，或者您有写字楼、二手房出租或出售的话，您可以找我代理出租  /出售，欢迎您的来电，我将会秉承公司“有幸相识，真诚相待”的企业文化，24*竭诚为您服务！
2.3元/m²•天,9.57万/月,75%,光谷时代广场,洪山 光谷关山 关山大道111号,暂无数据,1368m²,中区,248个,面议,9.57万/月,描述  房源介绍：  1)  面积信息：  1368㎡，房源类型多样、各种装修状况，随时看房；73%得房率  2)  价格优势：  2.3元/m²⋅天（可议）  3)  装修情况：  精装修，可分割，户型多样，多种选择  4)  客梯数量：  6个  5)  免租时间：  面议  6)  看房时间：  随时可看  7)  征用时间：  随时入住  8  )  若此房源不合适，我们还有其他房源，强大的商业地产团队，*房源，只需您的一个来电，总有一套适合您的房子。  新环境房产经纪有限公司-李盈-竭诚为您服务  欢迎光临我的网上店铺，愿您在我的店铺里能找到适合您的房源。  用心多于用脑，真诚多于技巧!  价格房东随时有变动，以实地看房为主  服务理念：  我公司本着“有幸相识！真诚相待”的原则，将竭诚为您服务！  个人介绍  ：  我做服务本着  实在、老实、诚恳，先做人，再做事的原则  ，  用*努力为您做好每一件事  向您诚诺*房源一定真实有效  ，  新环境商业地产李盈真诚的为您服务！  有关写字楼商铺的问题，为您提供真实的房产信息，购房、买房、租房、出租房屋为您解决房产迷惑。有房产上的需求*时间帮到您！随时恭候您的来电。  节假日无休息。  只为找到您理想的造金库！
1.64元/m²•天,7500元/月,70%,光谷总部国际,洪山 光谷关山 光谷大道62号,暂无数据,150m²,中区,27个,2.5元/m²•月,7800元/月,本人郑重承.诺全程免费代理  成交送30%大礼包  一、房源介绍：  租金-50元/㎡/月  物业费-2.5元/㎡/月  面积-150㎡  装修—精装带家具  格局—员工大厅，老总办公室，前台，财务室，会议室  二、房源优势：  1.光谷总部国际少有电梯口精装房源  2.坐南朝北，采光好、空气流通性强  3.户型方正，综合利用率高，为办公而生  4.价格实惠，性价比超高  光谷各大楼盘单价：  光谷国际大厦40~45  慧谷时空50~55  光谷8号30~35  保利茉莉公馆30~35  长航蓝晶国际40~45  力源大厦45~55  光谷金融港60~70  光谷智慧园60~70  当代中心60~70  光谷汇金中心55~65  世界城广场85~95  光谷时间广场60~70  龙安港汇城70~75  光谷国际广场85~100  融众国际105~115  光谷中心花园35~40  光谷银座70~75  新都汇30~35  联合国际65~70  湖北信息产业大厦65~70  国光大厦40~50  联峰时代45~55  华乐商务中心65~70  东方怡景大厦30~40  吴家湾大厦30~35  世界城广场85~95  保利国际中心90~130  保利国际公寓55~65  腾睿大厦40~45  光谷软件园65~75  光谷创意大厦60~70  光谷时代广场70~80  武大科技园35~55  徽商大厦45~55  豪迈大厦40~50  巨成大厦40~50  SBI创业街45~55  现代光谷世贸中心65~75  当代梦工厂60~65  光谷总部时代55~60  光谷总部国际40~55  国际企业中心45~55  光谷科技港50~55  卓瑞商业地产—胡建军，专业从事写字楼、商铺、二手房租赁/买卖，如果您有写字楼、二手房出租或出售的话，您可以找我代理出租/出售欢迎来电  24*竭诚为您服务
月租金 1.75万/月,楼盘名 亚贸广场写字楼,地铁 暂无数据,楼层 中区,物业费 6.3元/m²•月,1.93万/月每月支出＝总租金+物业费 * 面积,由于房源量比较充足，当你看到没有合适您的房源的时候，也希望你和我联系，网络发布有限，还有多套可以办公的房源供你选择，此房源仅作为代表之一！  钥匙多、房源广、还有精装带办公家具房源为你真诚提供一条龙服务！  我们做到、一次带看终生为友的客户理念！  我们接触的客户群体多、各行各业的公司都有认识，该房源为市中心*、交通方便、通达武汉三镇、地铁2.3.4.6.7.8号线都可以到达，不管你是在那个区域都可以轻松到达  该房签约条件：  1、物业：亚贸广场  2、面积：300㎡（以房产证为准）  3、租金：17500元/月  4、物业管理费：6.3元/㎡（若有调整以物业管理处为准）  5、*方式：押一付三、押二付三或押一付六（具体面议）  6、免租期：根据具体签约条件协商  7、签约年限：1-2-3-4-5年  8、房屋现状：空租，签约后即可入驻！  9、空调：24*自控  10.交通：2号线宝通寺站B出口  装修状况：精装修，材质中上，配有全套办公家具及办公设备  本人主要针对武汉的商业项目，对武汉的门面，写字楼，裙楼的租赁，销售，选址，招商的工作有多年的工作经验。
4元/m²•天,2.46万/月,65%,东湖国贸中心,洪山 光谷关山 欢乐大道一号,暂无数据,202m²,低区,36个,面议,2.46万/月,武汉冷氏房地产经纪有限公司  主营业务包括：商业地产代理买卖\租赁\豪宅按揭\金融服务等  冷氏地产拥有一支专业高效稳定的服务队伍，立志*行业标准，规范服务市场，公司竭诚为您提供高效，满意的服务。  房屋简介：  面积：202平起  单价：110元  月租金：22000元  状态：租户已退房  *方式：押一付三  格局：4个办公室  1公共区域  工位：60个  装修：精装  得房率：95%  物业费：13元  空调：中央空调  交通：楼下就是公交车站  岳家嘴地铁口步行*  汉街总部国际*  100平:  130平(电梯口)  143平  166平等  200平:  220平  243平  216平  243平  273平等  300平:  350平(电梯口)  320平(电梯口)  340平(电梯口)  329平(电梯口)等  400平;  400平(电梯口)  457平  470平  463平  489平等  500平:  500平(电梯口)  504平(电梯口)  600平:  612平  633平  800-1000平：890平  850平  860平  805平  1770平  注：价格100-120.  物业费18  万达环球国际*表  100平:  185平  185平  147平  198平  200平:  280平（电梯口)  202平(电梯口)  268平  283平  300平:  300平  307平  308平  毛  坯：200平  300平  504平  注：价格90-105  物业费9  中北路其他*：  长城汇(物业费T1-28.  T2-25）  平安国际金融中心(物业费10）  凯德1818中心（物业费18）  海山金谷（物业费16.8）  广泽中心（物业费20）
2.3元/m²•天,2.09万/月,73%,光谷时代广场,洪山 光谷关山 关山大道111号,暂无数据,299m²,高区,54个,面议,2.09万/月,描述  房源介绍：  1)  面积信息：  300㎡，房源类型多样、各种装修状况，随时看房；73%得房率  2)  价格优势：  70元/m²⋅月（可议）  3)  装修情况：  精装修，可分割，户型多样，多种选择  4)  客梯数量：  6个  5)  免租时间：  面议  6)  看房时间：  随时可看  7)  征用时间：  随时入住  8  )  若此房源不合适，我们还有其他房源，强大的商业地产团队，*房源，只需您的一个来电，总有一套适合您的房子。  新环境房产经纪有限公司-李盈-竭诚为您服务  欢迎光临我的网上店铺，愿您在我的店铺里能找到适合您的房源。  用心多于用脑，真诚多于技巧!  价格房东随时有变动，以实地看房为主  服务理念：  我公司本着“有幸相识！真诚相待”的原则，将竭诚为您服务！  个人介绍  ：  我做服务本着  实在、老实、诚恳，先做人，再做事的原则  ，  用*努力为您做好每一件事  向您诚诺*房源一定真实有效  ，  新环境商业地产李盈真诚的为您服务！  有关写字楼商铺的问题，为您提供真实的房产信息，购房、买房、租房、出租房屋为您解决房产迷惑。有房产上的需求*时间帮到您！随时恭候您的来电。  节假日无休息。  只为找到您理想的造金库！
3.78元/m²•天,1.5万/月,89%,融众国际,洪山 珞狮南路 珞瑜路889-1号,暂无数据,130m²,中区,23个,12元/m²•月,1.65万/月,楼盘：融众国际  面积：133平米  租金：115每平米  格局：三室一厅  卡座：24张带座椅！会议桌，老板办公桌，财务室，仅限一套先到先到！  房子租户刚退，换去了别的更大场地了。招财办公房！  1、本人所发房源均为真实，所发室内照片均为本房的真实照片，绝无任何虚假信息；  2、本人所发房源价格均为房东实际报价，绝无恶意提高报价。  一、房源介绍  1、此房为标准高端办公写字楼，户型好，布局合理，通风采光好，江城风光尽收眼底。  2、高端办公商务区、大气、有档次、舒适、氛围好  3、租金合理、只要租户稳定、性价比很好，使用值更高。  4、看房方便，随时看房。  5、安全；物业规范，安全系数高。
0.01元/m²•天,70元/月,75%,联合国际,洪山 光谷关山 珞喻路609号,暂无数据,370m²,高区,67个,面议,70元/月,海居商业地产部置业顾问陈强竭诚为您服务！  一、房源介绍：  楼盘：光谷联合国际  面积：370平  价格：70元/平/月  押付方式：押2付3  物业费：3元/平/月  停车费：300元/月  水费：4元/吨  电费：1.28元/度  装修：精致装修带全套办公家具，非常适合金融、电销、网络、教育培训、软件开发、工程实业类企业入驻！24*可以办公！  格局：4室一厅。总经办、财务室、会议室、董事长办公室加大厅。  楼盘介绍:  光谷国际广场  90-100每平  融众国际  100-120每平  世界城广场  90-95每平  光谷银座  80-90每平  （含税价）  东谷银座  50-60每平  （*楼）  联合国际  65-70每平  信息企业大厦  60-65每平  华乐商务中心  55-65每平  （*楼）  龙安港汇城  48-65每平  （*楼）  光谷时间广场  50-70每平  光谷总部国际  40-60每平  总部国际二期  65-75每平  国际企业中心  50-60每平  现代世贸中心  55-75每平  光谷时代广场  70-85每平  SBI创业街  45-65每平  未来之光  50-65每平  光谷国际  35-45每平  高科大厦  45-55每平  金融港  65-75每平  专业从事光谷、关山一带写字楼、二手房租赁与买卖。手上有：融众国际、光谷国际广场、光谷银座、东谷银座、联合国际、信息产业大厦、联峰时代、世界城广场、龙安港汇城、光谷时代广场、SBI创业街、长航蓝晶国际、国际企业中心、光谷总部国际、光谷现代世贸中心、软件园、金融港等楼盘一手资源！  我们拥有专业的商业项目团队，人数多、房源信息多。专业服务于你，只为客户找到满意的房子！
月租金 2.33万/月,楼盘名 福星惠誉·群星城,地铁 暂无数据,楼层 高区,物业费 13.8元/m²•月,2.65万/月每月支出＝总租金+物业费 * 面积,武汉冷氏房地产经纪有限公司主营业务包括：商业地产代理买卖\租赁\豪宅按揭\金融服务等冷氏地产拥有一支专业高效稳定的服务队伍，规范服务市场，公司竭诚为您提供高效，满意的服务。  房屋简介：  面积：245平  单价：95元  状态：全新装修  方式：押二付三  格局：4个办公室+1公共区域+1个会议室  工位：40个  装修：精装（带家具）  得房率：75%  物业费：13.8元  空调：中央空调  交通：楼下就是公交车站  徐东地铁口  汉街总部国际*  100平:  130平(电梯口)  143平  166平等  200平:  220平  243平  216平  243平  273平等  300平:  350平(电梯口)  320平(电梯口)  340平(电梯口)  329平(电梯口)等  400平;  400平(电梯口)  457平  470平  463平  489平等  500平:  500平(电梯口)  504平(电梯口)  600平:  612平  633平  800-1000平：890平  850平  860平  805平  1770平  注：价格100-120.  物业费18  万达环球国际*表  100平:  185平  185平  147平  198平  200平:  280平（电梯口)  202平(电梯口)  268平  283平  300平:  300平  307平  308平  毛  坯：200平  300平  504平  注：价格90-105  物业费9  中北路其他*：  长城汇(物业费T1-30.  T2-25）  平安国际金融中心(物业费10）  凯德1818中心（物业费18）  广泽中心（物业费20）
面议,90元/月,90%,融科珞瑜路95号,洪山 卓刀泉 洪山珞瑜路95号（卓刀泉站台旁）,暂无数据,600m²,高区,109个,面议,90元/月,武汉兴企行，让创业快速起航  项目介绍  ：  1、项目：融科珞瑜中心  2、面积：600  平  米  3、报价：90  元  /  平  /月  4  、朝向：  东南  5、免租期：  可协商  6、位置：地铁2号广埠屯  站  直达，并有多条公交线路直达。  7  、方式：  押一付三  8、  装修情况：  （1）房间位于大厦中楼层，视野开阔，户型方正。  （2）现室内精装修，8个到顶隔断。宽敞明亮，可放60-80工位。  （3）所装修比较适合传媒、教育、文化、贸易类公司。  （4）如对装修并无太大的改动，直接入住即可，看房随时。  简  介  ：武汉兴企行房地产经纪有限公司成立于  2016年2月  ，公司地址位于武昌区洪山广场。主营业务：  写字楼、商铺、高端公寓的租赁及买卖  ；业务范围辐射武汉三镇。公司本着“  诚信专业、服务至上  ”的原则，以  高效、快捷  的办事效率为准则，为几百家企业找到满意的办公场所，并得到客户和业主的一致好评。在武汉商业地产中颇具影响力。  本人从事武汉商业办公选址3年多，对武汉各楼盘都非常熟悉，相信我能带给您更高效快捷的服务。
面议,90元/月,65%,群光中心,洪山 街道口 洪山湖北省武汉市洪山区珞喻路10号,暂无数据,2000m²,低区,363个,面议,90元/月,汉街总部国际*  100平:  130平(电梯口)  143平  166平  155平  166平等200平:  220平  243平  216平  243平  273平  288平等300平:  350平(电梯口)  320平(电梯口)  340平(电梯口)  329平(电梯口)等400平;  400平(电梯口)  457平  470平  463平  489平等500平:  500平(电梯口)  504平(电梯口)  522平  540平600平:  612平  633平  620平  635平700-1000平：755平  890平  850平  860平  805平  1770平注：价格100-120.  万达环球国际*表  100平:  185平  185平  147平  198平  200平:  280平（电梯口)  202平(电梯口)  268平  283平  300平:  300平  307平  308平  毛  坯：200平  300平  504平  注：价格90-105  物业费9  中北路其他*：  长城汇(物业费T1-28.  T2-25）  平安国际金融中心(物业费10）  凯德1818中心（物业费18）  海山金谷（物业费16.8）  广泽中心（物业费20）  租赁流程：  1、提交您的需求（公司业务、员工人数、发展阶段、预算、面积、期望区域等）  2、楼盘筛选匹配（我们根据您提供的需求在内网进行全武汉房源的查询和匹配）  3、楼盘带看决策（我们筛选好合适您的房源并联系好业主安排您上门直接看房）  4、楼盘签约交接（看房满意争取业主的让利以及后期交房签约、验房细节）  5、后续*服务（房屋装修、办公家具、打扫卫生、搬家服务等）
0.01元/m²•天,108元/月,70%,东湖国贸中心,洪山 光谷关山 欢乐大道一号,暂无数据,360m²,高区,65个,20元/m²•月,7308元/月,武汉冷氏地产信息科技有限公司  《冷氏地产》做全武汉A级、一手等纯写字楼资源，公司竭诚为您提供高效，满意的服务，为每位冷氏老客户提供免中/介/费服务！  ——写字楼找我们，您不满意，我不收您中/介/费！  ——现已入驻：  汉口：（淮海路）  泛海SOHO城-8栋1604  武昌：（中北路）汉街总部国际A座2705  武昌：  （积玉桥）水岸国际A座1403  面积：360平  价格：108元  押金：压2付3  公摊：27%  物业：20元  看房我们都有钥匙！  -更多房源致电咨询！
